   0.100000E-03   1.000000E-08
   0.102020E-03   1.000000E-08
   0.104081E-03   1.000000E-08
   0.106184E-03   1.000000E-08
   0.108329E-03   1.000000E-08
   0.110517E-03   1.000000E-08
   0.112750E-03   1.000000E-08
   0.115027E-03   1.000000E-08
   0.117351E-03   1.000000E-08
   0.119722E-03   1.000000E-08
   0.122140E-03   1.000000E-08
   0.124608E-03   1.000000E-08
   0.127125E-03   1.000000E-08
   0.129693E-03   1.000000E-08
   0.132313E-03   1.000000E-08
   0.134986E-03   1.000000E-08
   0.137713E-03   1.000000E-08
   0.140495E-03   1.000000E-08
   0.143333E-03   1.000000E-08
   0.146228E-03   1.000000E-08
   0.149182E-03   1.000000E-08
   0.152196E-03   1.000000E-08
   0.155271E-03   1.000000E-08
   0.158407E-03   1.000000E-08
   0.161607E-03   1.000000E-08
   0.164872E-03   1.000000E-08
   0.168203E-03   1.000000E-08
   0.171601E-03   1.000000E-08
   0.175067E-03   1.000000E-08
   0.178604E-03   1.000000E-08
   0.182212E-03   1.000000E-08
   0.185893E-03   1.000000E-08
   0.189648E-03   1.000000E-08
   0.193479E-03   1.000000E-08
   0.197388E-03   1.000000E-08
   0.201375E-03   1.000000E-08
   0.205443E-03   1.000000E-08
   0.209594E-03   1.000000E-08
   0.213828E-03   1.000000E-08
   0.218147E-03   1.000000E-08
   0.222554E-03   1.000000E-08
   0.227050E-03   1.000000E-08
   0.231637E-03   1.000000E-08
   0.236316E-03   1.000000E-08
   0.241090E-03   1.000000E-08
   0.245960E-03   1.000000E-08
   0.250929E-03   1.000000E-08
   0.255998E-03   1.000000E-08
   0.261170E-03   1.000000E-08
   0.266446E-03   1.000000E-08
   0.271828E-03   1.000000E-08
   0.277319E-03   1.000000E-08
   0.282922E-03   1.000000E-08
   0.288637E-03   1.000000E-08
   0.294468E-03   1.000000E-08
   0.300417E-03   1.000000E-08
   0.306485E-03   1.000000E-08
   0.312677E-03   1.000000E-08
   0.318993E-03   1.000000E-08
   0.325437E-03   1.000000E-08
   0.332012E-03   1.000000E-08
   0.338719E-03   1.000000E-08
   0.345561E-03   1.000000E-08
   0.352542E-03   1.000000E-08
   0.359664E-03   1.000000E-08
   0.366930E-03   1.000000E-08
   0.374342E-03   1.000000E-08
   0.381904E-03   1.000000E-08
   0.389619E-03   1.000000E-08
   0.397490E-03   1.000000E-08
   0.405520E-03   1.000000E-08
   0.413712E-03   1.000000E-08
   0.422070E-03   1.000000E-08
   0.430596E-03   1.000000E-08
   0.439295E-03   1.000000E-08
   0.448169E-03   1.000000E-08
   0.457222E-03   1.000000E-08
   0.466459E-03   1.000000E-08
   0.475882E-03   1.000000E-08
   0.485496E-03   1.000000E-08
   0.495303E-03   1.000000E-08
   0.505309E-03   1.000000E-08
   0.515517E-03   1.000000E-08
   0.525931E-03   1.000000E-08
   0.536556E-03   1.000000E-08
   0.547395E-03   1.000000E-08
   0.558453E-03   1.000000E-08
   0.569734E-03   1.000000E-08
   0.581244E-03   1.000000E-08
   0.592986E-03   1.000000E-08
   0.604965E-03   1.000000E-08
   0.617186E-03   1.000000E-08
   0.629654E-03   1.000000E-08
   0.642374E-03   1.000000E-08
   0.655350E-03   1.000000E-08
   0.668589E-03   1.000000E-08
   0.682096E-03   1.000000E-08
   0.695875E-03   1.000000E-08
   0.709933E-03   1.000000E-08
   0.724274E-03   1.000000E-08
   0.738906E-03   1.000000E-08
   0.753832E-03   1.000000E-08
   0.769061E-03   1.000000E-08
   0.784597E-03   1.000000E-08
   0.800447E-03   1.000000E-08
   0.816617E-03   1.000000E-08
   0.833114E-03   1.000000E-08
   0.849944E-03   1.000000E-08
   0.867114E-03   1.000000E-08
   0.884631E-03   1.000000E-08
   0.902501E-03   1.000000E-08
   0.920733E-03   1.000000E-08
   0.939333E-03   1.000000E-08
   0.958309E-03   1.000000E-08
   0.977668E-03   1.000000E-08
   0.997418E-03   1.000000E-08
   0.101757E-02   1.000000E-08
   0.103812E-02   1.000000E-08
   0.105910E-02   1.000000E-08
   0.108049E-02   1.000000E-08
   0.110232E-02   1.000000E-08
   0.112459E-02   1.000000E-08
   0.114730E-02   1.000000E-08
   0.117048E-02   1.000000E-08
   0.119413E-02   1.000000E-08
   0.121825E-02   1.000000E-08
   0.124286E-02   1.000000E-08
   0.126797E-02   1.000000E-08
   0.129358E-02   1.000000E-08
   0.131971E-02   1.000000E-08
   0.134637E-02   1.000000E-08
   0.137357E-02   1.000000E-08
   0.140132E-02   1.000000E-08
   0.142963E-02   1.000000E-08
   0.145851E-02   1.000000E-08
   0.148797E-02   1.000000E-08
   0.151803E-02   1.000000E-08
   0.154870E-02   1.000000E-08
   0.157998E-02   1.000000E-08
   0.161190E-02   1.000000E-08
   0.164446E-02   1.000000E-08
   0.167768E-02   1.000000E-08
   0.171158E-02   1.000000E-08
   0.174615E-02   1.000000E-08
   0.178143E-02   1.000000E-08
   0.181741E-02   1.000000E-08
   0.185413E-02   1.000000E-08
   0.189158E-02   1.000000E-08
   0.192980E-02   1.000000E-08
   0.196878E-02   1.000000E-08
   0.200855E-02   1.000000E-08
   0.204913E-02   1.000000E-08
   0.209052E-02   1.000000E-08
   0.213276E-02   1.000000E-08
   0.217584E-02   1.000000E-08
   0.221979E-02   1.000000E-08
   0.226464E-02   1.000000E-08
   0.231039E-02   1.000000E-08
   0.235706E-02   1.000000E-08
   0.240467E-02   1.000000E-08
   0.245325E-02   1.000000E-08
   0.250281E-02   1.000000E-08
   0.255337E-02   1.000000E-08
   0.260495E-02   1.000000E-08
   0.265758E-02   1.000000E-08
   0.271126E-02   1.000000E-08
   0.276603E-02   1.000000E-08
   0.282191E-02   1.000000E-08
   0.287892E-02   1.000000E-08
   0.293708E-02   1.000000E-08
   0.299641E-02   1.000000E-08
   0.305694E-02   1.000000E-08
   0.311870E-02   1.000000E-08
   0.318170E-02   1.000000E-08
   0.324597E-02   1.000000E-08
   0.331155E-02   1.000000E-08
   0.337844E-02   1.000000E-08
   0.344669E-02   1.000000E-08
   0.351632E-02   1.000000E-08
   0.358735E-02   1.000000E-08
   0.365982E-02   1.000000E-08
   0.373376E-02   1.000000E-08
   0.380918E-02   1.000000E-08
   0.388613E-02   1.000000E-08
   0.396464E-02   1.000000E-08
   0.404473E-02   1.000000E-08
   0.412644E-02   1.000000E-08
   0.420980E-02   1.000000E-08
   0.429484E-02   1.000000E-08
   0.438160E-02   1.000000E-08
   0.447012E-02   1.000000E-08
   0.456042E-02   1.000000E-08
   0.465255E-02   1.000000E-08
   0.474653E-02   1.000000E-08
   0.484242E-02   1.000000E-08
   0.494024E-02   1.000000E-08
   0.504004E-02   1.000000E-08
   0.514186E-02   1.000000E-08
   0.524573E-02   1.000000E-08
   0.535170E-02   1.000000E-08
   0.545981E-02   1.000000E-08
   0.557011E-02   1.000000E-08
   0.568263E-02   1.000000E-08
   0.579743E-02   1.000000E-08
   0.591455E-02   1.000000E-08
   0.603403E-02   1.000000E-08
   0.615592E-02   1.000000E-08
   0.628028E-02   1.000000E-08
   0.640715E-02   1.000000E-08
   0.653658E-02   1.000000E-08
   0.666863E-02   1.000000E-08
   0.680335E-02   1.000000E-08
   0.694078E-02   1.000000E-08
   0.708100E-02   1.000000E-08
   0.722404E-02   1.000000E-08
   0.736998E-02   1.000000E-08
   0.751886E-02   1.000000E-08
   0.767075E-02   1.000000E-08
   0.782571E-02   1.000000E-08
   0.798380E-02   1.000000E-08
   0.814509E-02   1.000000E-08
   0.830963E-02   1.000000E-08
   0.847750E-02   1.000000E-08
   0.864875E-02   1.000000E-08
   0.882347E-02   1.000000E-08
   0.900171E-02   1.000000E-08
   0.918356E-02   1.000000E-08
   0.936908E-02   1.000000E-08
   0.955835E-02   1.000000E-08
   0.975144E-02   1.000000E-08
   0.994843E-02   1.000000E-08
   0.101494E-01   1.000000E-08
   0.103544E-01   1.000000E-08
   0.105636E-01   1.000000E-08
   0.107770E-01   1.000000E-08
   0.109947E-01   1.000000E-08
   0.112168E-01   1.000000E-08
   0.114434E-01   1.000000E-08
   0.116746E-01   1.000000E-08
   0.119104E-01   1.000000E-08
   0.121510E-01   1.000000E-08
   0.123965E-01   1.000000E-08
   0.126469E-01   1.000000E-08
   0.129024E-01   1.000000E-08
   0.131631E-01   1.000000E-08
   0.134290E-01   1.000000E-08
   0.137003E-01   1.000000E-08
   0.139770E-01   1.000000E-08
   0.142594E-01   1.000000E-08
   0.145474E-01   1.000000E-08
   0.148413E-01   1.000000E-08
   0.151411E-01   1.000000E-08
   0.154470E-01   1.000000E-08
   0.157590E-01   1.000000E-08
   0.160774E-01   1.000000E-08
   0.164022E-01   1.000000E-08
   0.167335E-01   1.000000E-08
   0.170716E-01   1.000000E-08
   0.174164E-01   1.000000E-08
   0.177683E-01   1.000000E-08
   0.181272E-01   1.000000E-08
   0.184934E-01   1.000000E-08
   0.188670E-01   1.000000E-08
   0.192481E-01   1.000000E-08
